flag_date,ticker,contract,kind,type,strike,expiry,dte,dte_bucket,moneyness,moneyness_bucket,vol,oi,prem_last,prem_mid,close,quality_flags,tags
2026-07-30,AAPL,AAPL260805C00340000,unusual_volume,C,340.0,2026-08-05,6,0-7,0.02,ATM,763,235,354795,350980,333.43,WIDE_MARKET,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(9)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260805P00300000,unusual_volume,P,300.0,2026-08-05,6,0-7,0.1,OTM_5-15,4585,744,275100,284270,333.43,WIDE_MARKET,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260805P00307500,unusual_volume,P,307.5,2026-08-05,6,0-7,0.078,OTM_5-15,3050,156,317200,337025,333.43,WIDE_MARKET,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(6)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260805P00320000,unusual_volume,P,320.0,2026-08-05,6,0-7,0.04,ATM,1546,285,401960,404279,333.43,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(12)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260805P00332500,unusual_volume,P,332.5,2026-08-05,6,0-7,0.003,ATM,648,107,451008,464939,333.43,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(16)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260805P00337500,unusual_volume,P,337.5,2026-08-05,6,0-7,-0.012,ATM,374,104,350064,367455,333.43,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(14)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260807C00332500,unusual_volume,C,332.5,2026-08-07,8,8-30,-0.003,ATM,1513,485,1313284,1263355,333.43,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(8)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260807P00305000,unusual_volume,P,305.0,2026-08-07,8,8-30,0.085,OTM_5-15,2690,822,260929,246135,333.43,WIDE_MARKET,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(6)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260807P00327500,unusual_volume,P,327.5,2026-08-07,8,8-30,0.018,ATM,5656,586,2969400,3011820,333.43,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260810C00330000,unusual_volume,C,330.0,2026-08-10,11,8-30,-0.01,ATM,1155,67,1189650,1166550,333.43,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(11)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260814C00355000,unusual_volume,C,355.0,2026-08-14,15,8-30,0.065,OTM_5-15,5318,1959,1063600,1281638,333.43,WIDE_MARKET,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(3)|EARNINGS_DATE_UNCHECKED
2026-07-30,ACN,ACN260807P00160000,unusual_volume,P,160.0,2026-08-07,8,8-30,0.02,ATM,3115,229,1246000,1168125,163.29,,WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-30,ASML,ASML260731C01660000,unusual_volume,C,1660.0,2026-07-31,1,0-7,0.005,ATM,283,27,605620,590055,1651.4399,WIDE_MARKET,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-30,ASML,ASML260807C01700000,unusual_volume,C,1700.0,2026-08-07,8,8-30,0.029,ATM,324,119,1321920,1359180,1651.4399,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-30,ASML,ASML260807C01740000,unusual_volume,C,1740.0,2026-08-07,8,8-30,0.054,OTM_5-15,271,22,742540,728990,1651.4399,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(7)|EARNINGS_DATE_UNCHECKED
2026-07-30,ASML,ASML260807P01550000,unusual_volume,P,1550.0,2026-08-07,8,8-30,0.061,OTM_5-15,258,80,602946,612750,1651.4399,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(3)|EARNINGS_DATE_UNCHECKED
2026-07-30,ASML,ASML260821C01860000,unusual_volume,C,1860.0,2026-08-21,22,8-30,0.126,OTM_5-15,452,58,1274188,1249780,1651.4399,,MONTHLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-30,ASML,ASML261218C00820000,unusual_volume,C,820.0,2026-12-18,141,91+,-0.503,ITM_15+,263,22,22542256,22460200,1651.4399,,QUARTERLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-30,ASML,ASML270115C00820000,unusual_volume,C,820.0,2027-01-15,169,91+,-0.503,ITM_15+,263,25,22701371,22616685,1651.4399,,MONTHLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-30,GOOGL,GOOGL260731C00175000,unusual_volume,C,175.0,2026-07-31,1,0-7,-0.476,ITM_15+,264,1,4210008,4194960,333.66,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(9)|EARNINGS_DATE_UNCHECKED
2026-07-30,GOOGL,GOOGL260731C00332500,unusual_volume,C,332.5,2026-07-31,1,0-7,-0.003,ATM,11909,3054,4108605,4078832,333.66,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-30,GOOGL,GOOGL260731C00335000,unusual_volume,C,335.0,2026-07-31,1,0-7,0.004,ATM,37156,13064,8100008,8062852,333.66,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-30,GOOGL,GOOGL260731P00330000,unusual_volume,P,330.0,2026-07-31,1,0-7,0.011,ATM,11605,3015,1439020,1456427,333.66,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-30,GOOGL,GOOGL260731P00332500,unusual_volume,P,332.5,2026-07-31,1,0-7,0.003,ATM,15046,3676,3295074,3174706,333.66,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-30,GOOGL,GOOGL260731P00335000,unusual_volume,P,335.0,2026-07-31,1,0-7,-0.004,ATM,2925,1119,979875,994500,333.66,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-30,GOOGL,GOOGL260803C00332500,unusual_volume,C,332.5,2026-08-03,4,0-7,-0.003,ATM,3684,61,1694639,1740689,333.66,,WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-30,GOOGL,GOOGL260803C00335000,unusual_volume,C,335.0,2026-08-03,4,0-7,0.004,ATM,5372,364,1826480,1786190,333.66,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(3)|EARNINGS_DATE_UNCHECKED
2026-07-30,GOOGL,GOOGL260803C00337500,unusual_volume,C,337.5,2026-08-03,4,0-7,0.012,ATM,1532,376,379936,379170,333.66,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(6)|EARNINGS_DATE_UNCHECKED
2026-07-30,GOOGL,GOOGL260803C00340000,unusual_volume,C,340.0,2026-08-03,4,0-7,0.019,ATM,2083,508,354110,381189,333.66,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-30,GOOGL,GOOGL260803P00330000,unusual_volume,P,330.0,2026-08-03,4,0-7,0.011,ATM,1578,225,362939,366885,333.66,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(6)|EARNINGS_DATE_UNCHECKED
2026-07-30,GOOGL,GOOGL260805C00335000,unusual_volume,C,335.0,2026-08-05,6,0-7,0.004,ATM,474,160,227519,220410,333.66,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-30,GOOGL,GOOGL260807C00342500,unusual_volume,C,342.5,2026-08-07,8,8-30,0.026,ATM,1609,226,516489,507639,333.66,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(7)|EARNINGS_DATE_UNCHECKED
2026-07-30,GOOGL,GOOGL260807P00327500,unusual_volume,P,327.5,2026-08-07,8,8-30,0.018,ATM,1343,292,480794,517054,333.66,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-30,GOOGL,GOOGL260828P00300000,unusual_volume,P,300.0,2026-08-28,29,8-30,0.101,OTM_5-15,4730,1211,893969,927079,333.66,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-30,GOOGL,GOOGL260911P00295000,unusual_volume,P,295.0,2026-09-11,43,31-90,0.116,OTM_5-15,2611,0,613585,616196,333.66,WIDE_MARKET,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-30,LULU,LULU261218P00350000,unusual_volume,P,350.0,2026-12-18,141,91+,-1.929,ITM_15+,3072,637,71239680,70848000,119.475,,QUARTERLY_EXPIRY|DEEP_ITM|EARNINGS_DATE_UNCHECKED
2026-07-30,MA,MA260807P00580000,unusual_volume,P,580.0,2026-08-07,8,8-30,-0.005,ATM,274,1,249340,261670,577.35,,WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-30,MA,MA261016C00640000,unusual_volume,C,640.0,2026-10-16,78,31-90,0.109,OTM_5-15,1176,59,823200,876120,577.35,,MONTHLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-30,MCO,MCO260918P00480000,unusual_volume,P,480.0,2026-09-18,50,31-90,0.005,ATM,76,8,149720,130339,482.26,LAST_OUTSIDE_QUOTE,QUARTERLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731C00437500,unusual_volume,C,437.5,2026-07-31,1,0-7,-0.03,ATM,3510,1108,5405400,5361524,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(21)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731C00442500,unusual_volume,C,442.5,2026-07-31,1,0-7,-0.019,ATM,3565,835,3832375,3983887,451.1,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(21)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731C00445000,unusual_volume,C,445.0,2026-07-31,1,0-7,-0.014,ATM,11608,3939,10853480,10853480,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731C00447500,unusual_volume,C,447.5,2026-07-31,1,0-7,-0.008,ATM,11881,2273,9267180,9178072,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731C00450000,unusual_volume,C,450.0,2026-07-31,1,0-7,-0.002,ATM,41434,11627,25481910,25585495,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731C00452500,unusual_volume,C,452.5,2026-07-31,1,0-7,0.003,ATM,13788,3399,6783695,6687179,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(7)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731C00455000,unusual_volume,C,455.0,2026-07-31,1,0-7,0.009,ATM,28786,1983,10794750,10650820,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731C00457500,unusual_volume,C,457.5,2026-07-31,1,0-7,0.014,ATM,14088,1152,3930552,4000992,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731C00460000,unusual_volume,C,460.0,2026-07-31,1,0-7,0.02,ATM,41441,4609,8371082,8495404,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731C00462500,unusual_volume,C,462.5,2026-07-31,1,0-7,0.025,ATM,10326,317,1455966,1450803,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731C00465000,unusual_volume,C,465.0,2026-07-31,1,0-7,0.031,ATM,24003,1696,2352294,2412301,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(3)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731C00467500,unusual_volume,C,467.5,2026-07-31,1,0-7,0.036,ATM,9180,187,624240,615060,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731C00470000,unusual_volume,C,470.0,2026-07-31,1,0-7,0.042,ATM,30577,5314,1498273,1452407,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731C00472500,unusual_volume,C,472.5,2026-07-31,1,0-7,0.047,ATM,5934,756,189888,201755,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731C00475000,unusual_volume,C,475.0,2026-07-31,1,0-7,0.053,OTM_5-15,10055,3382,251375,256402,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731C00480000,unusual_volume,C,480.0,2026-07-31,1,0-7,0.064,OTM_5-15,23052,3665,345780,334254,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(3)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00430000,unusual_volume,P,430.0,2026-07-31,1,0-7,0.047,ATM,12566,203,603167,596885,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00432500,unusual_volume,P,432.5,2026-07-31,1,0-7,0.041,ATM,5646,12,366990,364167,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00435000,unusual_volume,P,435.0,2026-07-31,1,0-7,0.036,ATM,16175,154,1407225,1447662,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(3)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00437500,unusual_volume,P,437.5,2026-07-31,1,0-7,0.03,ATM,5358,28,659034,648317,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(9)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00440000,unusual_volume,P,440.0,2026-07-31,1,0-7,0.025,ATM,20598,55,3336876,3305979,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00442500,unusual_volume,P,442.5,2026-07-31,1,0-7,0.019,ATM,5405,2,1172885,1180992,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(11)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00445000,unusual_volume,P,445.0,2026-07-31,1,0-7,0.014,ATM,19086,45,5534940,5468139,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00447500,unusual_volume,P,447.5,2026-07-31,1,0-7,0.008,ATM,12450,10,4544250,4606500,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00450000,unusual_volume,P,450.0,2026-07-31,1,0-7,0.002,ATM,21910,221,10516800,10407250,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00452500,unusual_volume,P,452.5,2026-07-31,1,0-7,-0.003,ATM,4368,5,2620800,2566200,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(7)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00455000,unusual_volume,P,455.0,2026-07-31,1,0-7,-0.009,ATM,12945,21,9553410,9449850,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(7)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00457500,unusual_volume,P,457.5,2026-07-31,1,0-7,-0.014,ATM,3406,10,3065400,2988764,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(23)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00460000,unusual_volume,P,460.0,2026-07-31,1,0-7,-0.02,ATM,3386,53,3555300,3572230,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(21)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00465000,unusual_volume,P,465.0,2026-07-31,1,0-7,-0.031,ATM,380,26,544540,567150,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(45)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00467500,unusual_volume,P,467.5,2026-07-31,1,0-7,-0.036,ATM,314,0,358588,527519,451.1,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(38)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00470000,unusual_volume,P,470.0,2026-07-31,1,0-7,-0.042,ATM,1387,16,2628365,2659572,451.1,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(17)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260731P00475000,unusual_volume,P,475.0,2026-07-31,1,0-7,-0.053,ITM_5-15,667,9,1334000,1600800,451.1,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(30)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803C00437500,unusual_volume,C,437.5,2026-08-03,4,0-7,-0.03,ATM,587,77,1157564,977354,451.1,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(45)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803C00442500,unusual_volume,C,442.5,2026-08-03,4,0-7,-0.019,ATM,276,66,357972,355350,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(39)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803C00445000,unusual_volume,C,445.0,2026-08-03,4,0-7,-0.014,ATM,787,211,872783,875537,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(25)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803C00447500,unusual_volume,C,447.5,2026-08-03,4,0-7,-0.008,ATM,731,61,690064,699932,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(23)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803C00450000,unusual_volume,C,450.0,2026-08-03,4,0-7,-0.002,ATM,5619,1677,4495200,4467105,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(6)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803C00452500,unusual_volume,C,452.5,2026-08-03,4,0-7,0.003,ATM,898,76,615129,612885,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(23)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803C00455000,unusual_volume,C,455.0,2026-08-03,4,0-7,0.009,ATM,2990,295,1650480,1637024,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(12)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803C00457500,unusual_volume,C,457.5,2026-08-03,4,0-7,0.014,ATM,1195,80,534165,540737,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(15)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803C00460000,unusual_volume,C,460.0,2026-08-03,4,0-7,0.02,ATM,3441,252,1238760,1238760,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(23)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803C00465000,unusual_volume,C,465.0,2026-08-03,4,0-7,0.031,ATM,1700,40,399500,399499,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(16)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803C00470000,unusual_volume,C,470.0,2026-08-03,4,0-7,0.042,ATM,10980,67,1526220,1531710,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(3)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803P00430000,unusual_volume,P,430.0,2026-08-03,4,0-7,0.047,ATM,3163,0,414353,430167,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(11)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803P00437500,unusual_volume,P,437.5,2026-08-03,4,0-7,0.03,ATM,1043,0,260750,258142,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(29)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803P00440000,unusual_volume,P,440.0,2026-08-03,4,0-7,0.025,ATM,2461,4,745683,744452,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(17)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803P00442500,unusual_volume,P,442.5,2026-08-03,4,0-7,0.019,ATM,1020,0,382500,385050,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(28)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803P00445000,unusual_volume,P,445.0,2026-08-03,4,0-7,0.014,ATM,1921,1,883659,874055,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(13)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803P00447500,unusual_volume,P,447.5,2026-08-03,4,0-7,0.008,ATM,909,1,459045,497677,451.1,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(24)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803P00450000,unusual_volume,P,450.0,2026-08-03,4,0-7,0.002,ATM,1711,1,1096751,1090762,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(14)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803P00452500,unusual_volume,P,452.5,2026-08-03,4,0-7,-0.003,ATM,330,20,252450,251625,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(51)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803P00455000,unusual_volume,P,455.0,2026-08-03,4,0-7,-0.009,ATM,1529,0,1441847,1364632,451.1,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(22)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803P00457500,unusual_volume,P,457.5,2026-08-03,4,0-7,-0.014,ATM,297,0,326700,312592,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(27)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260803P00460000,unusual_volume,P,460.0,2026-08-03,4,0-7,-0.02,ATM,316,0,384572,379989,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(37)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260805C00445000,unusual_volume,C,445.0,2026-08-05,6,0-7,-0.014,ATM,273,46,419055,339885,451.1,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(40)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260805C00447500,unusual_volume,C,447.5,2026-08-05,6,0-7,-0.008,ATM,408,15,556920,449820,451.1,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(53)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260805C00450000,unusual_volume,C,450.0,2026-08-05,6,0-7,-0.002,ATM,2366,113,2377830,2265444,451.1,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(21)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260805C00452500,unusual_volume,C,452.5,2026-08-05,6,0-7,0.003,ATM,581,61,478163,482230,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(44)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260805C00455000,unusual_volume,C,455.0,2026-08-05,6,0-7,0.009,ATM,1381,25,1001225,970152,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(18)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260805C00457500,unusual_volume,C,457.5,2026-08-05,6,0-7,0.014,ATM,1117,10,680253,686955,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(29)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260805C00460000,unusual_volume,C,460.0,2026-08-05,6,0-7,0.02,ATM,1125,28,573750,568125,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(26)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260805C00465000,unusual_volume,C,465.0,2026-08-05,6,0-7,0.031,ATM,649,60,238832,246619,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(36)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260805C00470000,unusual_volume,C,470.0,2026-08-05,6,0-7,0.042,ATM,839,66,218979,217300,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(17)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260805P00435000,unusual_volume,P,435.0,2026-08-05,6,0-7,0.036,ATM,868,17,263872,262136,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(22)|EARNINGS_DATE_UNCHECKED
2026-07-30,MSFT,MSFT260805P00437500,unusual_volume,P,437.5,2026-08-05,6,0-7,0.03,ATM,621,20,227907,225112,451.1,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(37)|EARNINGS_DATE_UNCHECKED
